p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	regulation
1.72764658176109e-07	0.453805997139884	0.087	0.052	0.00279446834599856	Fgfr1	NotSig
1.73466792540787e-07	-1.54882737240079	0.007	0.021	0.00280582536934723	Galnt6	Down
1.73607725297617e-07	0.407110317048678	0.087	0.051	0.00280810495668896	Ubr1	NotSig
1.74625745952527e-07	-0.10166219671167	0.392	0.312	0.00282457144078212	Sf3b5	NotSig
1.76485143099382e-07	0.648962900509527	0.058	0.029	0.0028546471896325	Ccdc34	NotSig
1.76719842938572e-07	0.173507728392931	0.209	0.154	0.0028584434595314	Hdgfl2	NotSig
1.7696803518967e-07	-0.137154974181887	0.343	0.265	0.00286245796919292	Rpn2	NotSig
1.76976146425757e-07	0.137296090255016	0.051	0.024	0.00286258916843662	Ccdc141	NotSig
1.79011861496478e-07	0.460467615350094	0.081	0.047	0.00289551685970553	Galm	NotSig
1.79688756254403e-07	0.169067904571348	0.199	0.145	0.00290646563241496	Pigt	NotSig
1.81010250475272e-07	-0.186317733827367	0.242	0.177	0.00292784080143753	Galnt2	NotSig
1.83374278023086e-07	-0.106111226097962	0.143	0.097	0.00296607894702342	Stx16	NotSig
1.84473212589874e-07	1.06023827994984	0.046	0.021	0.00298385421364121	Ppm1a	Up
1.85595701262316e-07	0.106252302165372	0.134	0.09	0.00300201046791797	Arl6ip6	NotSig
1.87037207659143e-07	0.831839693089794	0.045	0.019	0.00302532683388663	Gata6	NotSig
1.89408532018778e-07	0.199202749267892	0.008	0.025	0.00306368300540374	Gfra3	NotSig
1.89926267984258e-07	-1.21456375011993	0.014	0.033	0.00307205738464538	Ripor2	Down
1.90440189147671e-07	0.493387581597998	0.057	0.028	0.00308037005946357	Prxl2c	NotSig
1.90864004942627e-07	0.188291076313207	0.058	0.029	0.003087225279947	Adcy3	NotSig
1.91927365273908e-07	-1.56053636800705	0.011	0.029	0.00310442513330546	Rap1gap2	Down
1.95801210120303e-07	0.274639293458104	0.222	0.167	0.0031670845736959	Dusp3	NotSig
1.96641336300286e-07	0.800766747757202	0.055	0.027	0.00318067361465713	Plau	NotSig
2.00047388877797e-07	0.22167637861536	0.123	0.08	0.00323576651509836	Nr4a3	NotSig
2.00715244493823e-07	0.126662484938756	0.135	0.09	0.00324656907968759	Dap3	NotSig
2.01865272242367e-07	1.31531160457734	0.035	0.013	0.00326517077852028	AABR07030926.1	Up
2.03697269960234e-07	0.121327486019187	0.15	0.104	0.00329480334160679	Brd8	NotSig
2.04714393269365e-07	0.441939301046414	0.073	0.04	0.00331125531113198	Slc39a14	NotSig
2.076312333159e-07	-0.244010227926001	0.206	0.148	0.00335843519888469	Slc35a1	NotSig
2.11136265866334e-07	-0.261773008735873	0.43	0.343	0.00341512910038796	Vdac3	NotSig
2.11289011554438e-07	-1.26613064890129	0.011	0.028	0.00341759976189304	Dennd2d	Down
2.11999443905661e-07	0.654577902926867	0.08	0.046	0.00342909100517406	Iars2	NotSig
2.16337348240339e-07	1.24995581136539	0.037	0.015	0.00349925660778748	Pkm	Up
2.1673196210516e-07	0.962906636496813	0.069	0.038	0.00350563948705097	Nupr2	NotSig
2.17266548936219e-07	-1.51973082158436	0.004	0.016	0.00351428642904333	LOC688981	Down
2.17356705342912e-07	1.17304968920617	0.024	0.006	0.0035157447089216	Slc24a5	Up
2.26353409410205e-07	0.517300085925423	0.046	0.021	0.00366126639721007	Uba2	NotSig
2.26640728722891e-07	2.57886652234853	0.02	0.004	0.00366591378709276	Gpr19	Up
2.27145848553287e-07	0.378903230099399	0.047	0.022	0.00367408410034941	AABR07063279.1	NotSig
2.29073015482707e-07	0.91251473953411	0.046	0.021	0.00370525602543278	Itgav	NotSig
2.3130564306611e-07	1.1115863088366	0.029	0.009	0.00374136877659433	Rab12	Up
2.31632114413767e-07	-1.26247866160433	0.013	0.032	0.00374664945064268	Zap70	Down
2.33940091963315e-07	0.222271659109405	0.162	0.115	0.00378398098750662	RGD1309748	NotSig
2.34065492850945e-07	0.388750942681361	0.115	0.075	0.00378600934686404	Fam149b1	NotSig
2.34573917041089e-07	0.114912474508152	0.675	0.579	0.00379423310813962	Fosb	NotSig
2.40537274499103e-07	-1.7995216124525	0.003	0.014	0.00389069041502299	Cxcr3	Down
2.4250833436929e-07	-0.954460891235327	0.021	0.043	0.00392257230842326	Gpr183	NotSig
2.43388349991285e-07	-0.121705718063029	0.369	0.293	0.00393680656110903	Pcna	NotSig
2.43416767832659e-07	0.408638377961082	0.124	0.082	0.00393726621969326	Mgat4a	NotSig
2.44340432300563e-07	0.858466303967397	0.098	0.061	0.0039522064924616	Npas2	NotSig
2.45499048005886e-07	2.07408708941542	0.025	0.007	0.00397094710149521	AABR07030443.2	Up
2.45725387928092e-07	-1.22005990366954	0.043	0.073	0.00397460814973689	Ncam1	Down
2.45838009121423e-07	0.311522569560358	0.101	0.063	0.00397642979753901	Drosha	NotSig
2.50929217825521e-07	0.276819290168651	0.123	0.081	0.0040587800983278	Zhx1	NotSig
2.5126420961841e-07	-0.188102387928975	0.484	0.39	0.00406419859057778	Psma2	NotSig
2.52587515072128e-07	0.135546090690382	0.164	0.115	0.00408560305629166	Hexb	NotSig
2.54105744848954e-07	1.3288325306512	0.029	0.01	0.00411016042293183	Tram2	Up
2.54527018266532e-07	0.122181131526467	0.232	0.174	0.00411697452046115	Paf1	NotSig
2.56736554173085e-07	1.53104400748945	0.024	0.007	0.00415271376374964	Sorcs2	Up
2.57572101217243e-07	0.917251476711918	0.028	0.009	0.00416622873718891	Cyp2j10	NotSig
2.61810057839478e-07	-0.165086011224436	0.292	0.226	0.00423477768555356	Syap1	NotSig
2.62040687600643e-07	-0.125150815172632	0.075	0.042	0.00423850812194039	Hnrnph2	NotSig
2.63743066321849e-07	5.93151052685994	0.011	0	0.00426604409775591	Nkx6-1	Up
2.64053658717559e-07	1.43764726907764	0.032	0.011	0.00427106792975651	Catsperg	Up
2.65532955979322e-07	1.51860830195072	0.026	0.008	0.00429499556296553	Slc4a4	Up
2.65938015962711e-07	0.22672248605774	0.082	0.047	0.00430154740819685	Mast2	NotSig
2.67013509116509e-07	-0.158367304940338	0.224	0.167	0.00431894350995954	Smim26	NotSig
2.67053287322416e-07	-0.975401361422304	0.054	0.088	0.00431958692244008	Bcar3	NotSig
2.68298188289171e-07	-1.9402621678994	0.003	0.014	0.00433972319557734	Serinc2	Down
2.68742016785402e-07	0.220953945525234	0.033	0.012	0.00434690212150387	H6pd	NotSig
2.71592986142629e-07	2.02813845846067	0.023	0.006	0.00439301655085703	Setbp1	Up
2.76503133796019e-07	0.291159643551034	0.084	0.049	0.0044724381891506	Cmss1	NotSig
2.83491982341101e-07	0.144006729632927	0.525	0.429	0.00458548281436731	Atp5me	NotSig
2.83767290504707e-07	0.561538752051155	0.059	0.03	0.00458993592391363	Sfxn1	NotSig
2.86157121183053e-07	-1.64902363782725	0.012	0.029	0.00462859143513588	Tnfrsf18	Down
2.86345386129306e-07	-0.122473522138452	0.478	0.39	0.00463163662064153	Rab5c	NotSig
2.89208872710302e-07	0.42441579603128	0.076	0.043	0.00467795351608914	Vegfb	NotSig
2.89748726509311e-07	0.258160599461132	0.174	0.126	0.00468668565128811	Usp34	NotSig
2.93280225344009e-07	0.497491227373844	0.085	0.051	0.00474380764493934	Igsf8	NotSig
2.93788549589305e-07	0.786886994163034	0.041	0.017	0.00475202978960701	Abi2	NotSig
2.95440731794544e-07	0.224189955257869	0.107	0.068	0.00477875383677675	Med19	NotSig
2.96181448376994e-07	0.515905623513925	0.038	0.015	0.00479073492749788	Slc30a9	NotSig
2.96185404546951e-07	0.219415572214906	0.143	0.098	0.00479079891854693	Nab2	NotSig
2.9751685755681e-07	0.215314828104909	0.157	0.11	0.0048123351709814	Twistnb	NotSig
2.98192206573022e-07	-0.217688125998259	0.383	0.304	0.00482325894131863	Vps28	NotSig
2.98465205496519e-07	-1.78512598313151	0.006	0.02	0.0048276746989062	Trat1	Down
2.98704052588641e-07	-1.61111214645403	0.006	0.019	0.00483153805062126	Lrrtm3	Down
2.99121098116402e-07	0.775262895829345	0.082	0.049	0.00483828376203281	Mphosph8	NotSig
3.04308751338481e-07	-0.14217407866499	0.268	0.204	0.00492219405289994	Ndfip2	NotSig
3.04444369660262e-07	0.733981172199473	0.065	0.035	0.00492438767925474	Mturn	NotSig
3.04710169593064e-07	-0.689804693509561	0.007	0.021	0.00492868699316781	Xcl1	NotSig
3.06420475094566e-07	0.33425665896564	0.04	0.016	0.00495635118465461	Mfap4	NotSig
3.06556495153585e-07	0.205736516029363	0.159	0.112	0.00495855130910924	Paics	NotSig
3.07323619568971e-07	0.5351881221946	0.05	0.024	0.00497095954652811	Loxl2	NotSig
3.08928940540894e-07	0.22110523097493	0.105	0.066	0.00499692561324896	Ksr1	NotSig
3.12562300084478e-07	-0.100082454498217	0.184	0.13	0.00505569520386643	Tacc2	NotSig
3.17561637871104e-07	0.103598387289483	0.309	0.246	0.0051365594925651	Srsf6	NotSig
3.19533467924366e-07	-0.502084752210116	0.525	0.537	0.00516845384367661	Ramp2	NotSig
3.22628382145281e-07	-0.16604402206164	0.26	0.197	0.00521851408119993	Nsfl1c	NotSig
3.22714042346369e-07	-0.376975670243961	0.396	0.309	0.00521989963495253	Atxn7l3b	NotSig
3.22796901591975e-07	0.594986049209328	0.039	0.016	0.0052212398832502	Ptpru	NotSig
3.23512781700342e-07	0.311631709559682	0.113	0.073	0.00523281924400303	Vps26c	NotSig
3.25152825977382e-07	-1.08566261465651	0.007	0.022	0.00525934696018415	Scn5a	Down
3.27087957452576e-07	0.22767253214475	0.102	0.064	0.00529064771179542	Cpeb4	NotSig
3.27257255146236e-07	-0.613098145158893	0.118	0.161	0.00529338610199037	Fmnl1	NotSig
3.29004506027321e-07	0.277608270510661	0.08	0.047	0.00532164788499191	Ldah	NotSig
3.33163110737118e-07	0.145630087770844	0.105	0.066	0.00538891331617289	Abhd5	NotSig
3.3605748571299e-07	-1.4781553017582	0.007	0.022	0.00543572983140761	Rnase6	Down
3.36306811955926e-07	0.695153023930934	0.1	0.063	0.0054397626833871	Sik3	NotSig
3.37583018173611e-07	-1.00784319811296	0.092	0.129	0.00546040531895816	Pcdh12	Down
3.37985713863569e-07	-0.352946794186382	0.255	0.182	0.00546691892174324	Srpx	NotSig
3.39065395969021e-07	1.16441363755875	0.052	0.025	0.00548438277979891	H1f10	Up
3.40648212842023e-07	1.66780280402411	0.026	0.008	0.00550998484271972	Efhc1	Up
3.41253311229851e-07	0.447444422763985	0.038	0.015	0.00551977230914284	Raph1	NotSig
3.45926351288486e-07	0.490526439002616	0.141	0.096	0.00559535873209126	Rapgef3	NotSig
3.52335829536314e-07	-0.187223144930854	0.29	0.224	0.00569903204274988	Sys1	NotSig
3.56792322977985e-07	0.360243234977489	0.105	0.067	0.0057711158241689	Bpnt1	NotSig
3.62994299752396e-07	1.1223337743494	0.052	0.026	0.00587143279849501	AABR07016578.2	Up
3.6321719052761e-07	0.840175575804304	0.018	0.003	0.0058750380567841	AC117299.1	NotSig
3.65025580410998e-07	0.275649235458226	0.15	0.105	0.00590428876314789	Adpgk	NotSig
3.66480918763109e-07	1.50232730762834	0.028	0.009	0.00592782886099328	Cep126	Up
3.69561219408544e-07	-0.128333084840768	0.084	0.049	0.0059776527239332	Pygm	NotSig
3.69733826107232e-07	1.72088886997632	0.027	0.008	0.00598044463728448	Smim10l1	Up
3.72139292351867e-07	0.111529390972767	0.082	0.048	0.00601935305379145	Mib1	NotSig
3.73902638175698e-07	0.502797197103179	0.208	0.157	0.00604787517249192	Set	NotSig
3.79169071733575e-07	1.33799757578295	0.034	0.013	0.00613305973529058	Ece2	Up
3.80426103744204e-07	0.932329787077366	0.028	0.009	0.00615339222806251	Dcbld2	NotSig
3.82155724216093e-07	0.634586555129948	0.046	0.022	0.0061813688391953	Mypop	NotSig
3.86072245010426e-07	-1.32031759518692	0.01	0.027	0.00624471856304363	Cetn3	Down
3.86596100239601e-07	0.352464582085086	0.153	0.108	0.00625319192137555	Ylpm1	NotSig
3.88486259712055e-07	-0.974190961563676	0.019	0.041	0.00628376525084248	Rpl30l1	NotSig
3.89719886606621e-07	0.302824591475309	0.16	0.113	0.00630371916586209	Il4r	NotSig
3.91548830450105e-07	-3.2388530259322	0.002	0.011	0.00633330233253045	Sphkap	Down
3.92017608194146e-07	0.668499277928261	0.046	0.021	0.00634088481254032	Ccnyl1	NotSig
3.96263250747927e-07	0.213272747924409	0.113	0.073	0.00640955808084772	Gapvd1	NotSig
3.96988472981023e-07	-0.262859715222949	0.299	0.226	0.00642128855046805	Tspan3	NotSig
4.03425301547675e-07	0.166734179695047	0.078	0.046	0.00652540425253364	Cc2d2a	NotSig
4.04308446404795e-07	0.326855676015487	0.161	0.115	0.00653968912059755	Ap3d1	NotSig
4.04615146161948e-07	-0.210533258062874	0.373	0.296	0.00654464998916952	Psenen	NotSig
4.05222629480124e-07	0.35434403658153	0.085	0.051	0.00655447603184101	Cluh	NotSig
4.06170152221053e-07	0.559936947424365	0.043	0.019	0.00656980221217553	Lmbr1	NotSig
4.0705762964924e-07	-0.178783951283548	0.375	0.297	0.00658415715957645	Rab1a	NotSig
4.08202615671027e-07	-0.332175409283419	0.063	0.033	0.00660267730847886	Agtr1a	NotSig
4.17144387142369e-07	-0.16730061894699	0.152	0.106	0.00674731046202782	Zbtb8os	NotSig
4.18658967820848e-07	0.582312620018042	0.113	0.074	0.00677180880450222	Ahsa2	NotSig
4.20719006421718e-07	-0.161646269413821	0.472	0.386	0.00680512992887129	Smc1a	NotSig
4.2252788045658e-07	2.12785422147911	0.025	0.007	0.00683438846638518	Tnfrsf11b	Up
4.2760144834002e-07	-0.200972243318323	0.238	0.178	0.00691645342689983	Mafg	NotSig
4.31273389613214e-07	0.578524338307415	0.053	0.027	0.00697584707699374	Pxylp1	NotSig
4.39218082689589e-07	0.129228589900182	0.145	0.1	0.00710435248750411	RGD1311345	NotSig
4.40296613413511e-07	0.288651507455336	0.08	0.047	0.00712179772196353	Slf1	NotSig
4.40654365347015e-07	-0.210718095737831	0.362	0.282	0.00712758435948796	Elavl1	NotSig
4.51340951830543e-07	0.607649907364794	0.078	0.045	0.00730043989585903	Vps41	NotSig
4.5226815354001e-07	-0.221367558693481	0.246	0.186	0.00731543738350966	Zfp148	NotSig
4.55939393200368e-07	1.15980099119607	0.05	0.024	0.00737481968501595	Sec24a	Up
4.57843244522298e-07	0.372924535547243	0.035	0.014	0.00740561448014817	Smim13	NotSig
4.63402736339579e-07	-1.0756993416547	0.012	0.03	0.00749553926029269	Kif21b	Down
4.63418622208548e-07	0.757553102889961	0.042	0.018	0.00749579621422326	AABR07019209.1	NotSig
4.64426229715239e-07	-0.234771327271651	0.165	0.116	0.007512094265644	Slu7	NotSig
4.65556572045131e-07	0.29733760227891	0.101	0.064	0.00753037755283	AABR07037436.1	NotSig
4.67971965519437e-07	0.38933994063274	0.034	0.013	0.0075694465422769	AABR07049064.1	NotSig
4.68198682499376e-07	-0.360790088485529	0.771	0.735	0.00757311368942741	Clec2g	NotSig
4.69318167626379e-07	-0.774012549702051	0.229	0.268	0.00759122136135669	Dll4	NotSig
4.71387140609047e-07	-1.48062841875875	0.009	0.025	0.00762468699935134	Armc3	Down
4.73361271252607e-07	0.262803853498831	0.21	0.157	0.00765661856251092	Tmem259	NotSig
4.78826221343049e-07	-0.164456644299128	0.382	0.308	0.00774501413022381	Kras	NotSig
4.79255135937824e-07	0.515281084129296	0.084	0.05	0.0077519518237943	Abhd14a	NotSig
4.82394735049256e-07	-0.133622190054166	0.612	0.501	0.00780273483942171	Clic1	NotSig
4.84773286088033e-07	1.58226632120941	0.032	0.012	0.00784120790247393	Hist2h4a	Up
4.86591906498656e-07	0.619470371947149	0.103	0.066	0.00787062408761577	Ints13	NotSig
4.87281183338653e-07	0.138519807533601	0.071	0.04	0.00788177314050271	Cdr2	NotSig
4.96148371117807e-07	-0.543178777718584	0.674	0.641	0.00802519990283052	Cd48	NotSig
4.9700002264199e-07	-0.892644974608951	0.024	0.047	0.00803897536623419	Mcm3	NotSig
5.00380090376336e-07	0.483295294020084	0.033	0.013	0.00809364796183723	AABR07016578.3	NotSig
5.03221055133218e-07	-0.225847987891797	0.09	0.054	0.00813960056677981	Atp1b2	NotSig
5.0779733364829e-07	0.974675078214136	0.046	0.022	0.00821362187176109	Tmem41a	NotSig
5.08377211350621e-07	1.33097958470487	0.019	0.004	0.0082230013935963	Ppp2r2b	Up
5.08478216203724e-07	0.707627729333311	0.045	0.021	0.00822463514709524	Crk	NotSig
5.09732641014495e-07	-0.83444880752553	0.019	0.039	0.00824492546840946	AABR07001902.1	NotSig
5.10164830436326e-07	-1.65933911475862	0.029	0.053	0.00825191613230758	Emid1	Down
5.13465029607669e-07	0.688415337644288	0.081	0.048	0.00830529685390404	Kpna4	NotSig
5.13900285297664e-07	0.227649180146671	0.122	0.081	0.00831233711468971	Aven	NotSig
5.18760860068415e-07	0.122787330375128	0.153	0.107	0.00839095691160661	Akip1	NotSig
5.19254879555789e-07	0.736672449750676	0.035	0.014	0.00839894767681489	Ski	NotSig
5.32114909203105e-07	0.172184894287764	0.194	0.144	0.00860695865636022	Snw1	NotSig
5.37633249910811e-07	2.38782680278996	0.024	0.007	0.00869621781730738	Fbxl22	Up
5.38718777444832e-07	0.280724704200943	0.245	0.191	0.00871377622517016	AABR07019086.1	NotSig
5.40495711465688e-07	1.31303056780293	0.026	0.008	0.00874251813295751	Pla2r1	Up
5.41049727833383e-07	-0.937900635559462	0.333	0.353	0.00875147934770497	Fabp5	NotSig
5.42357904733754e-07	-0.710451570382845	0.253	0.298	0.00877263910906847	Cdc42se2	NotSig
5.42627496001606e-07	2.18743417559099	0.019	0.004	0.00877699974782597	LOC100361913	Up
5.43616681345732e-07	-0.653562866410232	0.024	0.047	0.00879299982076721	Evi2b	NotSig
5.52331517727935e-07	0.147850730597042	0.158	0.112	0.00893396229924935	Rexo1	NotSig
5.57983032539872e-07	0.167651425296271	0.226	0.171	0.00902537555133243	Git2	NotSig
5.60642431242023e-07	1.51371173096746	0.031	0.011	0.00906839132533972	Idua	Up
5.61030290545573e-07	-0.28660448794131	0.062	0.032	0.00907466494957464	NEWGENE-621351.1	NotSig
5.65199378282317e-07	-0.233401286248914	0.038	0.016	0.00914209994371648	Foxf1	NotSig
5.75026676036052e-07	-1.56378858816459	0.006	0.019	0.00930105648488314	Tnf	Down
5.78948529397184e-07	2.00273764892361	0.015	0.002	0.00936449246299945	Smtnl2	Up
5.79953465047196e-07	2.21790312608967	0.027	0.009	0.00938074729713839	Pvalb	Up
5.83253530822778e-07	-1.6107667965785	0.008	0.022	0.00943412586105843	Fcho1	Down
5.84997597870031e-07	0.124977064295009	0.112	0.073	0.00946233614554775	Trap1	NotSig
5.90094192751217e-07	-0.414024500426376	0.111	0.07	0.00954477356775093	G0s2	NotSig
5.93124968302699e-07	0.175366474175046	0.493	0.395	0.00959379636229616	Ifi27l2b	NotSig
5.94384553456458e-07	-0.218211865941936	0.375	0.298	0.00961417015215821	Maf1	NotSig
5.94392420075648e-07	1.53530898662038	0.022	0.006	0.00961429739472361	Dact2	Up
6.05563344657575e-07	0.113320414501946	0.147	0.102	0.00979498709983627	Htra2	NotSig
6.09316333925833e-07	0.297511824208739	0.126	0.085	0.00985569170125035	Afg3l2	NotSig
6.09805439789909e-07	0.114794384587276	0.209	0.157	0.00986360298860178	Brd7	NotSig
6.10916304601919e-07	2.41012497880798	0.018	0.003	0.00988157122693604	Fkbp1b	Up
6.11820641981821e-07	-0.264876190990911	0.076	0.043	0.00989619888405596	Layn	NotSig
6.15513325786845e-07	0.332716645162522	0.16	0.113	0.00995592804460222	Ripk1	NotSig
6.26631392211642e-07	0.222401574921661	0.096	0.06	0.0101357627690233	Fto	NotSig
6.28253442932698e-07	1.25840764795217	0.065	0.036	0.0101619994394364	Pde4dip	NotSig
6.29996913247363e-07	0.197889799475448	0.07	0.039	0.0101902000717761	Pbx3	NotSig
6.32923784228675e-07	0.220033169391441	0.179	0.131	0.0102375422098988	Xrn1	NotSig
6.33754102773486e-07	-1.09983054156063	0.04	0.067	0.0102509726123611	Ptprd	NotSig
6.3547488827347e-07	0.843838373911837	0.056	0.029	0.0102788063178234	Ppp1r12b	NotSig
6.4909678843036e-07	0.25832511961796	0.055	0.028	0.0104991405528611	Kpna3	NotSig
6.49699391079521e-07	6.48923835073026	0.01	0	0.0105088876507112	Vegfd	NotSig
6.53330954699625e-07	2.52255952308929	0.014	0.002	0.0105676281922664	Kctd11	NotSig
6.53632806292622e-07	0.144170847145235	0.139	0.096	0.0105725106417832	Anapc2	NotSig
6.57960263277716e-07	0.493611357519621	0.083	0.05	0.0106425072585171	Sts	NotSig
6.60371812436781e-07	-1.71202068538504	0.01	0.026	0.0106815140661649	Tox3	NotSig
6.65965695568591e-07	0.462599442855982	0.143	0.101	0.010771995125822	Med1	NotSig
6.8405864934646e-07	0.828673599044467	0.042	0.019	0.011064648653179	Gprc5c	NotSig
6.86939480185712e-07	0.178958728001215	0.082	0.049	0.0111112460920039	Zzef1	NotSig
6.89870375580756e-07	0.230648494086278	0.103	0.066	0.0111586533250187	Atg9a	NotSig
6.95513017735447e-07	3.29092299299847	0.013	0.001	0.0112499230618708	Steap1	NotSig
6.95765854316626e-07	0.814360437564255	0.036	0.015	0.0112540126935714	Ptges3l	NotSig
6.97302484470728e-07	0.95904790186799	0.031	0.011	0.011278867686314	Dlk1	NotSig
7.05414266998895e-07	-0.263186033886549	0.355	0.281	0.0114100757687071	Phf5a	NotSig
7.06114144677297e-07	0.714317221034864	0.05	0.025	0.0114213962901553	Prkca	NotSig
7.11026321394735e-07	0.177595828788413	0.152	0.107	0.0115008507485598	Aig1	NotSig
7.15775816428186e-07	2.24085511066261	0.021	0.005	0.0115776738307259	Exoc3l2	NotSig
7.1900390953486e-07	-0.77608332999587	0.031	0.057	0.0116298882367264	LOC100912481	NotSig
7.21802013735875e-07	0.172236503590456	0.2	0.151	0.0116751475721778	Ppp4r3a	NotSig
7.25138481931394e-07	-0.24461842366504	0.422	0.34	0.0117291149452403	Cnpy2	NotSig
7.28411163745616e-07	1.93486251371206	0.021	0.005	0.0117820505735853	Rnf225	NotSig
7.30153805210849e-07	0.323442054035515	0.04	0.018	0.0118102377992855	Asrgl1	NotSig
7.32692346462246e-07	1.64082079374927	0.017	0.003	0.0118512987040268	Nupr1	NotSig
